[bridge] Telemetry output: telemetry.csv
[bridge] Connected to Trick variable server on localhost:45485
[bridge] UDP output: 127.0.0.1:5005
[bridge] Subscribing to variables...
[bridge]   time
[bridge]   vehicle.dyn_body.composite_body.state.trans.position[0]
[bridge]   vehicle.dyn_body.composite_body.state.trans.position[1]
[bridge]   vehicle.dyn_body.composite_body.state.trans.position[2]
[bridge]   vehicle.dyn_body.composite_body.state.trans.velocity[0]
[bridge]   vehicle.dyn_body.composite_body.state.trans.velocity[1]
[bridge]   vehicle.dyn_body.composite_body.state.trans.velocity[2]
[bridge]   vehicle.dyn_body.composite_body.state.rot.Q_parent_this.scalar
[bridge]   vehicle.dyn_body.composite_body.state.rot.Q_parent_this.vector[0]
[bridge]   vehicle.dyn_body.composite_body.state.rot.Q_parent_this.vector[1]
[bridge]   vehicle.dyn_body.composite_body.state.rot.Q_parent_this.vector[2]
[bridge]   interactions.aero_drag.aero_force[0]
[bridge]   interactions.aero_drag.aero_force[1]
[bridge]   interactions.aero_drag.aero_force[2]
[bridge]   vehicle.atmos_state.density
[bridge]   vehicle.atmos_state.pressure
[bridge]   vehicle.atmos_state.temperature
[bridge] Waiting for Trick data...

==========================================
[bridge] First raw Trick message:
0	0 {s}	0	0	0	0	0	0	1
==========================================

[bridge] WARNING: expected 16 telemetry values after simulation time, got 7
[bridge] Raw message:
0	0 {s}	0	0	0	0	0	0	1
[bridge] Packets=   231 | t=  5222.0 s | Lat= -38.340° | Lon=  -63.175° | Alt=  975.11 km | Vel=  7.330 km/s | Drag= 2.067e-06 N | Density= 4.122e-15 kg/m³ | Temp=  994.93 K
[bridge] Packets=   241 | t=  5424.0 s | Lat= -31.154° | Lon=  -53.088° | Alt=  994.46 km | Vel=  7.311 km/s | Drag= 2.184e-06 N | Density= 4.039e-15 kg/m³ | Temp= 1018.54 K
[bridge] Packets=   251 | t=  5624.0 s | Lat= -23.279° | Lon=  -44.719° | Alt= 1009.95 km | Vel=  7.297 km/s | Drag= 2.510e-06 N | Density= 4.037e-15 kg/m³ | Temp= 1044.06 K
[bridge] Packets=   261 | t=  5832.0 s | Lat= -14.597° | Lon=  -37.143° | Alt= 1021.46 km | Vel=  7.286 km/s | Drag= 2.922e-06 N | Density= 4.105e-15 kg/m³ | Temp= 1070.83 K
[bridge] Packets=   271 | t=  6032.0 s | Lat=  -6.066° | Lon=  -30.551° | Alt= 1027.59 km | Vel=  7.280 km/s | Drag= 3.246e-06 N | Density= 4.232e-15 kg/m³ | Temp= 1095.09 K
[bridge] Packets=   281 | t=  6238.0 s | Lat=   2.858° | Lon=  -23.973° | Alt= 1028.66 km | Vel=  7.279 km/s | Drag= 3.490e-06 N | Density= 4.429e-15 kg/m³ | Temp= 1117.23 K
[bridge] Packets=   291 | t=  6420.0 s | Lat=  10.709° | Lon=  -18.074° | Alt= 1025.10 km | Vel=  7.283 km/s | Drag= 3.724e-06 N | Density= 4.667e-15 kg/m³ | Temp= 1133.76 K
[bridge] Packets=   301 | t=  6612.0 s | Lat=  18.861° | Lon=  -11.431° | Alt= 1016.88 km | Vel=  7.290 km/s | Drag= 3.769e-06 N | Density= 4.990e-15 kg/m³ | Temp= 1147.41 K
[bridge] Packets=   311 | t=  6810.0 s | Lat=  26.945° | Lon=   -3.767° | Alt= 1003.92 km | Vel=  7.302 km/s | Drag= 3.596e-06 N | Density= 5.402e-15 kg/m³ | Temp= 1156.56 K
[bridge] Packets=   321 | t=  7007.0 s | Lat=  34.399° | Lon=    5.100° | Alt=  987.12 km | Vel=  7.318 km/s | Drag= 3.243e-06 N | Density= 5.888e-15 kg/m³ | Temp= 1159.89 K
[bridge] Packets=   331 | t=  7208.0 s | Lat=  41.127° | Lon=   16.103° | Alt=  966.49 km | Vel=  7.338 km/s | Drag= 2.818e-06 N | Density= 6.441e-15 kg/m³ | Temp= 1156.54 K
[bridge] Packets=   341 | t=  7416.0 s | Lat=  46.542° | Lon=   30.005° | Alt=  942.52 km | Vel=  7.361 km/s | Drag= 2.506e-06 N | Density= 7.039e-15 kg/m³ | Temp= 1145.40 K
[bridge] Packets=   351 | t=  7608.0 s | Lat=  49.567° | Lon=   45.227° | Alt=  918.80 km | Vel=  7.385 km/s | Drag= 2.422e-06 N | Density= 7.583e-15 kg/m³ | Temp= 1128.56 K
